,Date,Stock Difference,Value
1092,2019-02-04,SaudiPT_Dif,-0.537063812
1093,2019-02-04,TramsRail_FR_Dif,-0.038123959
1094,2019-02-04,Uestra_DE_Dif,-0.568429515
1095,2019-03-04,HongKongPT_Dif,-1.011951425
1096,2019-03-04,JapanRail_Dif,2.923961311
1097,2019-03-04,SaudiPT_Dif,-0.57147826
1098,2019-03-04,TramsRail_FR_Dif,-0.103411722
1099,2019-03-04,Uestra_DE_Dif,-0.701953977
1100,2019-04-04,HongKongPT_Dif,-0.997877002
1101,2019-04-04,JapanRail_Dif,2.787991383
1102,2019-04-04,SaudiPT_Dif,-0.640308019
1103,2019-04-04,TramsRail_FR_Dif,-0.096069207
1104,2019-04-04,Uestra_DE_Dif,-0.724436146
1105,2019-08-04,HongKongPT_Dif,-0.916500613
1106,2019-08-04,JapanRail_Dif,2.763784433
1107,2019-08-04,SaudiPT_Dif,-0.664073429
1108,2019-08-04,TramsRail_FR_Dif,-0.107534783
1109,2019-08-04,Uestra_DE_Dif,-0.707974307
1110,2019-09-04,HongKongPT_Dif,-0.878602213
1111,2019-09-04,JapanRail_Dif,2.625077454
1112,2019-09-04,SaudiPT_Dif,-0.650588001
1113,2019-09-04,TramsRail_FR_Dif,-0.05673
1114,2019-09-04,Uestra_DE_Dif,-0.938516233
1115,2019-10-04,HongKongPT_Dif,-0.867940437
1116,2019-10-04,JapanRail_Dif,2.597212852
1117,2019-10-04,SaudiPT_Dif,-0.688429237
1118,2019-10-04,TramsRail_FR_Dif,-0.07606917
1119,2019-10-04,Uestra_DE_Dif,-0.934732188
1120,2019-11-04,HongKongPT_Dif,-0.910165818
1121,2019-11-04,JapanRail_Dif,2.613692511
1122,2019-11-04,SaudiPT_Dif,-0.682884211
1123,2019-11-04,TramsRail_FR_Dif,-0.127564286
1124,2019-11-04,Uestra_DE_Dif,-0.638107626
1125,2019-04-15,HongKongPT_Dif,-0.96257181
1126,2019-04-15,JapanRail_Dif,2.491554934
1127,2019-04-15,SaudiPT_Dif,-0.695559188
1128,2019-04-15,TramsRail_FR_Dif,-0.160624542
1129,2019-04-15,Uestra_DE_Dif,-0.695019863
1130,2019-04-16,HongKongPT_Dif,-1.173244545
1131,2019-04-16,JapanRail_Dif,2.412985549
1132,2019-04-16,SaudiPT_Dif,-0.701787081
1133,2019-04-16,TramsRail_FR_Dif,-0.189274098
1134,2019-04-16,Uestra_DE_Dif,-0.749229615
1135,2019-04-17,HongKongPT_Dif,-1.050823536
1136,2019-04-17,JapanRail_Dif,2.334837559
1137,2019-04-17,SaudiPT_Dif,-0.740125552
1138,2019-04-17,TramsRail_FR_Dif,-0.23872838
1139,2019-04-17,Uestra_DE_Dif,-0.732843787
1140,2019-04-18,HongKongPT_Dif,-1.005449499
1141,2019-04-18,JapanRail_Dif,2.340862349
1142,2019-04-18,SaudiPT_Dif,-0.742649475
1143,2019-04-18,TramsRail_FR_Dif,-0.263570577
1144,2019-04-18,Uestra_DE_Dif,-0.779213261
1145,2019-04-23,HongKongPT_Dif,-0.763518011
1146,2019-04-23,JapanRail_Dif,2.472833095
1147,2019-04-23,SaudiPT_Dif,-0.792668991
1148,2019-04-23,TramsRail_FR_Dif,-0.279820783
1149,2019-04-23,Uestra_DE_Dif,-0.787989642
1150,2019-04-24,HongKongPT_Dif,-0.719271091
1151,2019-04-24,JapanRail_Dif,2.442062668
1152,2019-04-24,SaudiPT_Dif,-0.786938276
1153,2019-04-24,TramsRail_FR_Dif,-0.257363886
1154,2019-04-24,Uestra_DE_Dif,-0.329903977
1155,2019-04-25,HongKongPT_Dif,-0.647303005
1156,2019-04-25,JapanRail_Dif,2.54876239
1157,2019-04-25,SaudiPT_Dif,-0.826991564
1158,2019-04-25,TramsRail_FR_Dif,-0.230941078
1159,2019-04-25,Uestra_DE_Dif,-0.819489241
1160,2019-07-05,HongKongPT_Dif,-0.836726069
1161,2019-07-05,JapanRail_Dif,1.99109587
1162,2019-07-05,SaudiPT_Dif,-0.856686197
1163,2019-07-05,TramsRail_FR_Dif,0.001704234
1164,2019-07-05,Uestra_DE_Dif,-0.768812847
1165,2019-08-05,HongKongPT_Dif,-0.796063945
1166,2019-08-05,JapanRail_Dif,2.03234235
1167,2019-08-05,SaudiPT_Dif,-0.842702996
1168,2019-08-05,TramsRail_FR_Dif,-0.029675087
1169,2019-08-05,Uestra_DE_Dif,-0.775457452
1170,2019-09-05,HongKongPT_Dif,-0.541030329
1171,2019-09-05,JapanRail_Dif,1.946660934
1172,2019-09-05,SaudiPT_Dif,-0.803774608
1173,2019-09-05,TramsRail_FR_Dif,0.120368694
1174,2019-09-05,Uestra_DE_Dif,-0.689330906
1175,2019-05-14,HongKongPT_Dif,-0.548370355
1176,2019-05-14,JapanRail_Dif,2.103788002
1177,2019-05-14,SaudiPT_Dif,-0.83422309
1178,2019-05-14,TramsRail_FR_Dif,0.0798656
1179,2019-05-14,Uestra_DE_Dif,-0.597813849
1180,2019-05-15,HongKongPT_Dif,-0.589604307
1181,2019-05-15,JapanRail_Dif,2.085048679
1182,2019-05-15,SaudiPT_Dif,-0.859850393
1183,2019-05-15,TramsRail_FR_Dif,0.03258124
1184,2019-05-15,Uestra_DE_Dif,-0.670024492
1185,2019-05-16,HongKongPT_Dif,-0.409948213
1186,2019-05-16,JapanRail_Dif,2.140183625
1187,2019-05-16,SaudiPT_Dif,-0.913886344
1188,2019-05-16,TramsRail_FR_Dif,-0.073526019
1189,2019-05-16,Uestra_DE_Dif,-0.811033864
1190,2019-05-20,HongKongPT_Dif,-0.272926273
1191,2019-05-20,JapanRail_Dif,2.188410221
1192,2019-05-20,SaudiPT_Dif,-0.907915277
1193,2019-05-20,TramsRail_FR_Dif,0.055095664
1194,2019-05-20,Uestra_DE_Dif,-0.631039329
1195,2019-05-21,HongKongPT_Dif,-0.29676178
1196,2019-05-21,JapanRail_Dif,2.243776348
1197,2019-05-21,SaudiPT_Dif,-0.905760848
1198,2019-05-21,TramsRail_FR_Dif,0.016488884
1199,2019-05-21,Uestra_DE_Dif,-0.699389931
1200,2019-05-22,HongKongPT_Dif,-0.310450797
1201,2019-05-22,JapanRail_Dif,2.100091481
1202,2019-05-22,SaudiPT_Dif,-0.916815572
1203,2019-05-22,TramsRail_FR_Dif,0.025799271
1204,2019-05-22,Uestra_DE_Dif,-0.716294019
1205,2019-05-23,HongKongPT_Dif,-0.187104699
1206,2019-05-23,JapanRail_Dif,2.203529367
1207,2019-05-23,SaudiPT_Dif,-0.848519989
1208,2019-05-23,TramsRail_FR_Dif,0.16604438
1209,2019-05-23,Uestra_DE_Dif,-0.571585305
1210,2019-05-28,HongKongPT_Dif,-0.584759447
1211,2019-05-28,JapanRail_Dif,2.30181557
1212,2019-05-28,SaudiPT_Dif,-0.829858166
1213,2019-05-28,TramsRail_FR_Dif,0.121044295
1214,2019-05-28,Uestra_DE_Dif,-0.621513672
1215,2019-05-29,HongKongPT_Dif,-0.420198298
1216,2019-05-29,JapanRail_Dif,2.337322282
1217,2019-05-29,SaudiPT_Dif,-0.817090239
1218,2019-05-29,TramsRail_FR_Dif,0.251174329
1219,2019-05-29,Uestra_DE_Dif,-0.494926047
1220,2019-05-30,HongKongPT_Dif,-0.325751935
1221,2019-05-30,JapanRail_Dif,2.400943822
1222,2019-05-30,SaudiPT_Dif,-0.837614225
1223,2019-05-30,TramsRail_FR_Dif,0.212682605
1224,2019-05-30,Uestra_DE_Dif,-0.537918231
1225,2019-03-06,HongKongPT_Dif,-0.263624306
1226,2019-03-06,JapanRail_Dif,2.55412193
1227,2019-03-06,SaudiPT_Dif,-0.836306056
1228,2019-03-06,TramsRail_FR_Dif,0.223386989
1229,2019-03-06,Uestra_DE_Dif,-0.464824398
1230,2019-04-06,HongKongPT_Dif,-0.22642448
1231,2019-04-06,JapanRail_Dif,2.44008202
1232,2019-04-06,SaudiPT_Dif,-0.85200246
1233,2019-04-06,TramsRail_FR_Dif,0.193121266
1234,2019-04-06,Uestra_DE_Dif,-0.584134192
1235,2019-05-06,HongKongPT_Dif,-0.264068455
1236,2019-05-06,JapanRail_Dif,2.376372304
1237,2019-05-06,SaudiPT_Dif,-0.825841518
1238,2019-05-06,TramsRail_FR_Dif,0.159011478
1239,2019-05-06,Uestra_DE_Dif,-0.590582399
1240,2019-06-06,HongKongPT_Dif,-0.283699958
1241,2019-06-06,JapanRail_Dif,2.397739356
1242,2019-06-06,SaudiPT_Dif,-0.883396075
1243,2019-06-06,TramsRail_FR_Dif,0.178508498
1244,2019-06-06,Uestra_DE_Dif,-0.572073281
1245,2019-11-06,HongKongPT_Dif,-0.575819602
1246,2019-11-06,JapanRail_Dif,2.263458999
1247,2019-11-06,SaudiPT_Dif,-0.730102296
1248,2019-11-06,TramsRail_FR_Dif,-0.008303277
1249,2019-11-06,Uestra_DE_Dif,-0.707644367
1250,2019-12-06,HongKongPT_Dif,-0.440647827
1251,2019-12-06,JapanRail_Dif,2.259630328
1252,2019-12-06,SaudiPT_Dif,-0.715400305
1253,2019-12-06,TramsRail_FR_Dif,0.039872765
1254,2019-12-06,Uestra_DE_Dif,-0.680800464
1255,2019-06-13,HongKongPT_Dif,-0.376300942
1256,2019-06-13,JapanRail_Dif,2.259842922
1257,2019-06-13,SaudiPT_Dif,-0.713722968
1258,2019-06-13,TramsRail_FR_Dif,0.038852698
1259,2019-06-13,Uestra_DE_Dif,-0.716501098
1260,2019-06-17,HongKongPT_Dif,-0.236350589
1261,2019-06-17,JapanRail_Dif,2.283733295
1262,2019-06-17,SaudiPT_Dif,-0.801208862
1263,2019-06-17,TramsRail_FR_Dif,0.01684059
1264,2019-06-17,Uestra_DE_Dif,-0.660826766
1265,2019-06-18,HongKongPT_Dif,-0.312698129
1266,2019-06-18,JapanRail_Dif,2.181109556
1267,2019-06-18,SaudiPT_Dif,-0.790167136
1268,2019-06-18,TramsRail_FR_Dif,-0.153821302
1269,2019-06-18,Uestra_DE_Dif,-0.825335414
1270,2019-06-19,HongKongPT_Dif,-0.510410938
1271,2019-06-19,JapanRail_Dif,2.151281383
1272,2019-06-19,SaudiPT_Dif,-0.789378963
1273,2019-06-19,TramsRail_FR_Dif,-0.16635044
1274,2019-06-19,Uestra_DE_Dif,-0.809803146
1275,2019-06-20,HongKongPT_Dif,-0.608312615
1276,2019-06-20,JapanRail_Dif,2.106240221
1277,2019-06-20,SaudiPT_Dif,-0.736589818
1278,2019-06-20,TramsRail_FR_Dif,-0.190947793
1279,2019-06-20,Uestra_DE_Dif,-0.841148578
1280,2019-06-24,HongKongPT_Dif,-0.597791385
1281,2019-06-24,JapanRail_Dif,2.029135073
1282,2019-06-24,SaudiPT_Dif,-0.610172003
1283,2019-06-24,TramsRail_FR_Dif,-0.171034047
1284,2019-06-24,Uestra_DE_Dif,-0.787086461
1285,2019-06-25,HongKongPT_Dif,-0.505868429
1286,2019-06-25,JapanRail_Dif,2.010083378
1287,2019-06-25,SaudiPT_Dif,-0.575375097
1288,2019-06-25,TramsRail_FR_Dif,-0.160775153
1289,2019-06-25,Uestra_DE_Dif,-0.756229004
1290,2019-06-26,HongKongPT_Dif,-0.515987783
1291,2019-06-26,JapanRail_Dif,1.992538309
1292,2019-06-26,SaudiPT_Dif,-0.631334949
1293,2019-06-26,TramsRail_FR_Dif,-0.140876139
1294,2019-06-26,Uestra_DE_Dif,-0.767520389
1295,2019-06-27,HongKongPT_Dif,-0.507304722
1296,2019-06-27,JapanRail_Dif,1.953869267
1297,2019-06-27,SaudiPT_Dif,-0.701280654
1298,2019-06-27,TramsRail_FR_Dif,-0.13066004
1299,2019-06-27,Uestra_DE_Dif,-0.784718438
1300,2019-02-07,HongKongPT_Dif,-0.336815919
1301,2019-02-07,JapanRail_Dif,1.820814519
1302,2019-02-07,SaudiPT_Dif,-0.688243991
1303,2019-02-07,TramsRail_FR_Dif,-0.250215479
1304,2019-02-07,Uestra_DE_Dif,-0.955755643
1305,2019-03-07,HongKongPT_Dif,-0.210112783
1306,2019-03-07,JapanRail_Dif,1.86661745
1307,2019-03-07,SaudiPT_Dif,-0.732905507
1308,2019-03-07,TramsRail_FR_Dif,-0.310546729
1309,2019-03-07,Uestra_DE_Dif,-1.015638196
1310,2019-08-07,HongKongPT_Dif,-0.183937469
1311,2019-08-07,JapanRail_Dif,1.816125996
1312,2019-08-07,SaudiPT_Dif,-0.740985687
1313,2019-08-07,TramsRail_FR_Dif,-0.26798877
1314,2019-08-07,Uestra_DE_Dif,-0.966986929
1315,2019-09-07,HongKongPT_Dif,0.058056997
1316,2019-09-07,JapanRail_Dif,1.768256609
1317,2019-09-07,SaudiPT_Dif,-0.683592588
1318,2019-09-07,TramsRail_FR_Dif,-0.243434212
1319,2019-09-07,Uestra_DE_Dif,-0.895438679
1320,2019-10-07,HongKongPT_Dif,0.033205506
1321,2019-10-07,JapanRail_Dif,1.846685757
1322,2019-10-07,SaudiPT_Dif,-0.680629909
1323,2019-10-07,TramsRail_FR_Dif,-0.236953914
1324,2019-10-07,Uestra_DE_Dif,-0.853202956
1325,2019-11-07,HongKongPT_Dif,-0.030633936
1326,2019-11-07,JapanRail_Dif,1.834654493
1327,2019-11-07,SaudiPT_Dif,-0.661461629
1328,2019-11-07,TramsRail_FR_Dif,-0.214482986
1329,2019-11-07,Uestra_DE_Dif,-0.825582995
1330,2019-07-16,HongKongPT_Dif,-0.083428394
1331,2019-07-16,JapanRail_Dif,1.82700437
1332,2019-07-16,SaudiPT_Dif,-0.70052132
1333,2019-07-16,TramsRail_FR_Dif,-0.304181486
1334,2019-07-16,Uestra_DE_Dif,-0.891706023
1335,2019-07-17,HongKongPT_Dif,-0.0759937
1336,2019-07-17,JapanRail_Dif,1.912980394
1337,2019-07-17,SaudiPT_Dif,-0.691074876
1338,2019-07-17,TramsRail_FR_Dif,-0.242873667
1339,2019-07-17,Uestra_DE_Dif,-0.831543226
1340,2019-07-18,HongKongPT_Dif,-0.039027203
1341,2019-07-18,JapanRail_Dif,1.877606617
1342,2019-07-18,SaudiPT_Dif,-0.698251758
1343,2019-07-18,TramsRail_FR_Dif,-0.212470915
1344,2019-07-18,Uestra_DE_Dif,-0.755833789
1345,2019-07-22,HongKongPT_Dif,-0.013616271
1346,2019-07-22,JapanRail_Dif,1.907015574
1347,2019-07-22,SaudiPT_Dif,-0.675722107
1348,2019-07-22,TramsRail_FR_Dif,-0.236135194
1349,2019-07-22,Uestra_DE_Dif,-0.797006679
1350,2019-07-23,HongKongPT_Dif,-0.04038216
1351,2019-07-23,JapanRail_Dif,1.910267987
1352,2019-07-23,SaudiPT_Dif,-0.683753223
1353,2019-07-23,TramsRail_FR_Dif,-0.309612954
1354,2019-07-23,Uestra_DE_Dif,-0.931688042
1355,2019-07-24,HongKongPT_Dif,-0.056561487
1356,2019-07-24,JapanRail_Dif,1.874617803
1357,2019-07-24,SaudiPT_Dif,-0.659998256
1358,2019-07-24,TramsRail_FR_Dif,-0.291954719
1359,2019-07-24,Uestra_DE_Dif,-0.953193606
1360,2019-07-25,HongKongPT_Dif,-0.318236628
1361,2019-07-25,JapanRail_Dif,1.832855479
1362,2019-07-25,SaudiPT_Dif,-0.583388621
1363,2019-07-25,TramsRail_FR_Dif,-0.251982706
1364,2019-07-25,Uestra_DE_Dif,-0.845637042
1365,2019-07-29,HongKongPT_Dif,-0.24157576
1366,2019-07-29,JapanRail_Dif,1.919511756
1367,2019-07-29,SaudiPT_Dif,-0.615384671
1368,2019-07-29,TramsRail_FR_Dif,-0.285101191
1369,2019-07-29,Uestra_DE_Dif,-0.882675528
1370,2019-07-30,HongKongPT_Dif,-0.252844742
1371,2019-07-30,JapanRail_Dif,1.88585635
1372,2019-07-30,SaudiPT_Dif,-0.600867851
1373,2019-07-30,TramsRail_FR_Dif,-0.155746379
1374,2019-07-30,Uestra_DE_Dif,-0.70191212
1375,2019-07-31,HongKongPT_Dif,-0.149191635
1376,2019-07-31,JapanRail_Dif,1.89823663
1377,2019-07-31,SaudiPT_Dif,-0.558475685
1378,2019-07-31,TramsRail_FR_Dif,-0.166996576
1379,2019-07-31,Uestra_DE_Dif,-0.729873077
1380,2019-01-08,HongKongPT_Dif,-0.210548844
1381,2019-01-08,JapanRail_Dif,1.825212811
1382,2019-01-08,SaudiPT_Dif,-0.533562155
1383,2019-01-08,TramsRail_FR_Dif,-0.222327816
1384,2019-01-08,Uestra_DE_Dif,-0.772758128
1385,2019-05-08,HongKongPT_Dif,0.307986639
1386,2019-05-08,JapanRail_Dif,1.840655921
1387,2019-05-08,SaudiPT_Dif,-0.422174169
1388,2019-05-08,TramsRail_FR_Dif,0.231497935
1389,2019-05-08,Uestra_DE_Dif,-0.374987829
1390,2019-06-08,HongKongPT_Dif,0.357200453
1391,2019-06-08,JapanRail_Dif,1.882783462
1392,2019-06-08,SaudiPT_Dif,-0.397194635
1393,2019-06-08,TramsRail_FR_Dif,0.241411662
1394,2019-06-08,Uestra_DE_Dif,-0.314416752
1395,2019-07-08,HongKongPT_Dif,0.230393555
1396,2019-07-08,JapanRail_Dif,2.001478527
1397,2019-07-08,SaudiPT_Dif,-0.305166284
1398,2019-07-08,TramsRail_FR_Dif,0.195635653
1399,2019-07-08,Uestra_DE_Dif,-0.36939603
1400,2019-08-08,HongKongPT_Dif,0.256092401
1401,2019-08-08,JapanRail_Dif,1.95838313
1402,2019-08-08,SaudiPT_Dif,-0.344178795
1403,2019-08-08,TramsRail_FR_Dif,0.021136936
1404,2019-08-08,Uestra_DE_Dif,-0.500010273
1405,2019-08-13,HongKongPT_Dif,0.431579951
1406,2019-08-13,JapanRail_Dif,1.929693104
1407,2019-08-13,SaudiPT_Dif,-0.31382515
1408,2019-08-13,TramsRail_FR_Dif,0.056898895
1409,2019-08-13,Uestra_DE_Dif,-0.436274865
1410,2019-08-14,HongKongPT_Dif,0.425683034
1411,2019-08-14,JapanRail_Dif,1.872150268
1412,2019-08-14,SaudiPT_Dif,-0.259717077
1413,2019-08-14,TramsRail_FR_Dif,0.217489209
1414,2019-08-14,Uestra_DE_Dif,-0.26404679
1415,2019-08-15,HongKongPT_Dif,0.371380994
1416,2019-08-15,JapanRail_Dif,1.942044788
1417,2019-08-15,SaudiPT_Dif,-0.316464352
1418,2019-08-15,TramsRail_FR_Dif,0.238135383
1419,2019-08-15,Uestra_DE_Dif,-0.21053928
1420,2019-08-19,HongKongPT_Dif,0.147524324
1421,2019-08-19,JapanRail_Dif,1.889696722
1422,2019-08-19,SaudiPT_Dif,-0.267198557
1423,2019-08-19,TramsRail_FR_Dif,-0.239950507
1424,2019-08-19,Uestra_DE_Dif,-0.41302317
1425,2019-08-20,HongKongPT_Dif,0.164474462
1426,2019-08-20,JapanRail_Dif,1.860473949
1427,2019-08-20,SaudiPT_Dif,-0.270996803
1428,2019-08-20,TramsRail_FR_Dif,-0.201272168
1429,2019-08-20,Uestra_DE_Dif,-0.370084552
1430,2019-08-21,HongKongPT_Dif,0.153652375
1431,2019-08-21,JapanRail_Dif,1.759224387
1432,2019-08-21,SaudiPT_Dif,-0.254580698
1433,2019-08-21,TramsRail_FR_Dif,-0.331790164
1434,2019-08-21,Uestra_DE_Dif,-0.471540436
1435,2019-08-22,HongKongPT_Dif,0.215863454
1436,2019-08-22,JapanRail_Dif,1.805694605
1437,2019-08-22,SaudiPT_Dif,-0.232098016
1438,2019-08-22,TramsRail_FR_Dif,-0.263930488
1439,2019-08-22,Uestra_DE_Dif,-0.43420799
1440,2019-08-27,HongKongPT_Dif,0.50543114
1441,2019-08-27,JapanRail_Dif,1.852978017
1442,2019-08-27,SaudiPT_Dif,-0.334427426
1443,2019-08-27,TramsRail_FR_Dif,-0.262263584
1444,2019-08-27,Uestra_DE_Dif,-0.422822537
1445,2019-08-28,HongKongPT_Dif,0.458607559
1446,2019-08-28,JapanRail_Dif,1.895109207
1447,2019-08-28,SaudiPT_Dif,-0.230958064
1448,2019-08-28,TramsRail_FR_Dif,-0.235984595
1449,2019-08-28,Uestra_DE_Dif,-0.403423697
1450,2019-08-29,HongKongPT_Dif,0.312902635
1451,2019-08-29,JapanRail_Dif,1.908850466
1452,2019-08-29,SaudiPT_Dif,-0.139365357
1453,2019-08-29,TramsRail_FR_Dif,-0.352609623
1454,2019-08-29,Uestra_DE_Dif,-0.495642006
1455,2019-03-09,HongKongPT_Dif,0.351404048
1456,2019-03-09,JapanRail_Dif,1.717317808
1457,2019-03-09,SaudiPT_Dif,0.09595138
1458,2019-03-09,TramsRail_FR_Dif,-0.375741419
1459,2019-03-09,Uestra_DE_Dif,-0.54379158
1460,2019-04-09,HongKongPT_Dif,0.071609288
1461,2019-04-09,JapanRail_Dif,1.705050135
1462,2019-04-09,SaudiPT_Dif,0.045593027
1463,2019-04-09,TramsRail_FR_Dif,-0.470569717
1464,2019-04-09,Uestra_DE_Dif,-0.620169289
1465,2019-05-09,HongKongPT_Dif,0.073774035
1466,2019-05-09,JapanRail_Dif,1.697841391
1467,2019-05-09,SaudiPT_Dif,0.111693248
1468,2019-05-09,TramsRail_FR_Dif,-0.558645512
1469,2019-05-09,Uestra_DE_Dif,-0.688225929
1470,2019-09-09,HongKongPT_Dif,0.224902724
1471,2019-09-09,JapanRail_Dif,1.684262549
1472,2019-09-09,SaudiPT_Dif,0.254192655
1473,2019-09-09,TramsRail_FR_Dif,-0.552295002
1474,2019-09-09,Uestra_DE_Dif,-0.75466317
1475,2019-10-09,HongKongPT_Dif,0.224262029
1476,2019-10-09,JapanRail_Dif,1.576781851
1477,2019-10-09,SaudiPT_Dif,0.2064557
1478,2019-10-09,TramsRail_FR_Dif,-0.558415401
1479,2019-10-09,Uestra_DE_Dif,-0.783166322
1480,2019-11-09,HongKongPT_Dif,0.090635717
1481,2019-11-09,JapanRail_Dif,1.587515125
1482,2019-11-09,SaudiPT_Dif,0.230837668
1483,2019-11-09,TramsRail_FR_Dif,-0.594119832
1484,2019-11-09,Uestra_DE_Dif,-0.843610668
1485,2019-12-09,HongKongPT_Dif,0.110714114
1486,2019-12-09,JapanRail_Dif,1.678871864
1487,2019-12-09,SaudiPT_Dif,0.381997017
1488,2019-12-09,TramsRail_FR_Dif,-0.629752003
1489,2019-12-09,Uestra_DE_Dif,-0.877846068
1490,2019-09-17,HongKongPT_Dif,0.260227034
1491,2019-09-17,JapanRail_Dif,1.840946413
1492,2019-09-17,SaudiPT_Dif,0.177242277
1493,2019-09-17,TramsRail_FR_Dif,-0.59045559
1494,2019-09-17,Uestra_DE_Dif,-0.852667946
1495,2019-09-18,HongKongPT_Dif,0.20446198
1496,2019-09-18,JapanRail_Dif,1.821739407
1497,2019-09-18,SaudiPT_Dif,0.225606445
1498,2019-09-18,TramsRail_FR_Dif,-0.5978409
1499,2019-09-18,Uestra_DE_Dif,-0.864046213
1500,2019-09-19,HongKongPT_Dif,0.284621297
1501,2019-09-19,JapanRail_Dif,1.919940856
1502,2019-09-19,SaudiPT_Dif,0.188075112
1503,2019-09-19,TramsRail_FR_Dif,-0.653057084
1504,2019-09-19,Uestra_DE_Dif,-0.909586716
1505,2019-09-24,HongKongPT_Dif,0.337452539
1506,2019-09-24,JapanRail_Dif,1.965133237
1507,2019-09-24,SaudiPT_Dif,0.19358123
1508,2019-09-24,TramsRail_FR_Dif,-0.608875718
1509,2019-09-24,Uestra_DE_Dif,-0.808880107
1510,2019-09-25,HongKongPT_Dif,0.102212176
1511,2019-09-25,JapanRail_Dif,2.013603073
1512,2019-09-25,SaudiPT_Dif,0.254611458
1513,2019-09-25,TramsRail_FR_Dif,-0.54489496
1514,2019-09-25,Uestra_DE_Dif,-0.76006814
1515,2019-09-26,HongKongPT_Dif,0.338735597
1516,2019-09-26,JapanRail_Dif,2.008023196
1517,2019-09-26,SaudiPT_Dif,0.265168803
1518,2019-09-26,TramsRail_FR_Dif,-0.597725844
1519,2019-09-26,Uestra_DE_Dif,-0.796431167
1520,2019-09-30,HongKongPT_Dif,0.390503384
1521,2019-09-30,JapanRail_Dif,1.944149904
1522,2019-09-30,SaudiPT_Dif,0.293528587
1523,2019-09-30,TramsRail_FR_Dif,-0.679939414
1524,2019-09-30,Uestra_DE_Dif,-0.889773063
1525,2019-02-10,HongKongPT_Dif,0.206686085
1526,2019-02-10,JapanRail_Dif,2.004215345
1527,2019-02-10,SaudiPT_Dif,0.324556355
1528,2019-02-10,TramsRail_FR_Dif,-0.313528589
1529,2019-02-10,Uestra_DE_Dif,-0.553417183
1530,2019-08-10,HongKongPT_Dif,0.248650221
1531,2019-08-10,JapanRail_Dif,2.106956017
1532,2019-08-10,SaudiPT_Dif,0.550360531
1533,2019-08-10,TramsRail_FR_Dif,-0.362164152
1534,2019-08-10,Uestra_DE_Dif,-0.583485517
1535,2019-09-10,HongKongPT_Dif,0.307845587
1536,2019-09-10,JapanRail_Dif,2.149565512
1537,2019-09-10,SaudiPT_Dif,0.52517178
1538,2019-09-10,TramsRail_FR_Dif,-0.423256593
1539,2019-09-10,Uestra_DE_Dif,-0.666472131
1540,2019-10-10,HongKongPT_Dif,0.300784768
1541,2019-10-10,JapanRail_Dif,2.102134583
1542,2019-10-10,SaudiPT_Dif,0.454419943
1543,2019-10-10,TramsRail_FR_Dif,-0.523702272
1544,2019-10-10,Uestra_DE_Dif,-0.713257071
1545,2019-10-15,HongKongPT_Dif,-0.120719315
1546,2019-10-15,JapanRail_Dif,1.991994488
1547,2019-10-15,SaudiPT_Dif,0.175420625
1548,2019-10-15,TramsRail_FR_Dif,-0.71479566
1549,2019-10-15,Uestra_DE_Dif,-1.024702007
1550,2019-10-16,HongKongPT_Dif,0.163797373
1551,2019-10-16,JapanRail_Dif,2.068996265
1552,2019-10-16,SaudiPT_Dif,0.188569779
1553,2019-10-16,TramsRail_FR_Dif,-0.70739632
1554,2019-10-16,Uestra_DE_Dif,-1.051673293
1555,2019-10-17,HongKongPT_Dif,0.112016937
1556,2019-10-17,JapanRail_Dif,1.882052069
1557,2019-10-17,SaudiPT_Dif,0.136151774
1558,2019-10-17,TramsRail_FR_Dif,-0.673157445
1559,2019-10-17,Uestra_DE_Dif,-1.041532278
1560,2019-10-21,HongKongPT_Dif,-0.117133279
1561,2019-10-21,JapanRail_Dif,1.814980749
1562,2019-10-21,SaudiPT_Dif,0.20342788
1563,2019-10-21,TramsRail_FR_Dif,-0.63764033
1564,2019-10-21,Uestra_DE_Dif,-1.103748885
1565,2019-10-23,HongKongPT_Dif,0.059381735
1566,2019-10-23,JapanRail_Dif,1.867879248
1567,2019-10-23,SaudiPT_Dif,0.167425386
1568,2019-10-23,TramsRail_FR_Dif,-0.644953379
1569,2019-10-23,Uestra_DE_Dif,-1.137349328
1570,2019-10-24,HongKongPT_Dif,-0.005612276
1571,2019-10-24,JapanRail_Dif,1.820799921
1572,2019-10-24,SaudiPT_Dif,0.082896858
1573,2019-10-24,TramsRail_FR_Dif,-0.689336092
1574,2019-10-24,Uestra_DE_Dif,-1.186789066
1575,2019-10-28,HongKongPT_Dif,-0.031841233
1576,2019-10-28,JapanRail_Dif,1.76199616
1577,2019-10-28,SaudiPT_Dif,0.138486915
1578,2019-10-28,TramsRail_FR_Dif,-0.755773008
1579,2019-10-28,Uestra_DE_Dif,-1.233353208
1580,2019-10-29,HongKongPT_Dif,-0.002466997
1581,2019-10-29,JapanRail_Dif,1.629486519
1582,2019-10-29,SaudiPT_Dif,0.203523261
1583,2019-10-29,TramsRail_FR_Dif,-0.76952356
1584,2019-10-29,Uestra_DE_Dif,-1.231955258
1585,2019-10-30,HongKongPT_Dif,0.030996815
1586,2019-10-30,JapanRail_Dif,1.70876024
1587,2019-10-30,SaudiPT_Dif,0.223176135
1588,2019-10-30,TramsRail_FR_Dif,-0.8064922
1589,2019-10-30,Uestra_DE_Dif,-1.212295772
1590,2019-10-31,HongKongPT_Dif,-0.036187197
